EmployeeID,Age,Gender,Ethnicity,Department,JobTitle,PerformanceScore,TenureYears,DisabilityStatus,VeteranStatus,Location,LGBTStatus,Promotion,InclusionProgramParticipant,Salary
10292,57,Female,Asian,HR,Analyst,4,7.6,No,Yes,Austin,No,No,No,189097
10293,32,Male,White,Legal,Specialist,2,10.4,Yes,Yes,New York,No,No,No,252020
10294,51,Female,Hispanic,Marketing,Engineer,5,1.2,No,No,Los Angeles,Yes,No,No,140745
10295,53,Female,Hispanic,Engineering,Leadership,5,15.6,Yes,No,Houston,Yes,Yes,Yes,120685
10296,38,Female,Black,HR,Specialist,1,10.0,No,No,Atlanta,Yes,No,No,107513
10297,51,Male,Hispanic,Sales,Manager,5,17.7,No,Yes,Los Angeles,Yes,No,No,220417
10298,37,Male,Hispanic,HR,Analyst,3,2.2,Yes,No,Los Angeles,No,No,No,113834
10299,49,Male,Asian,Legal,Manager,4,14.3,No,Yes,Chicago,Yes,Yes,No,283113
10300,26,Female,Asian,Engineering,Manager,2,5.3,Yes,Yes,Houston,No,Yes,Yes,120963
10301,48,Male,Black,Marketing,Manager,5,3.1,Yes,No,New York,Yes,Yes,No,146116
10302,46,Male,Asian,Engineering,Analyst,1,8.5,Yes,No,New York,No,No,Yes,173542
10303,63,Female,Asian,Marketing,Analyst,5,16.0,Yes,No,New York,Yes,No,No,122508
10304,40,Male,Hispanic,Engineering,Leadership,3,10.4,No,Yes,Houston,No,No,No,93653
10305,42,Male,White,Marketing,Analyst,1,5.4,No,Yes,Houston,Yes,Yes,Yes,183653
10306,24,Male,Asian,Finance,Leadership,4,19.7,Yes,Yes,Los Angeles,Yes,No,No,238960
10307,43,Female,Asian,Marketing,Specialist,2,1.3,Yes,Yes,Houston,Yes,No,No,151070
10308,43,Male,Hispanic,Engineering,Leadership,4,7.4,Yes,No,Los Angeles,No,No,Yes,254579
10309,45,Male,Black,Legal,Analyst,3,15.0,Yes,No,Atlanta,No,Yes,Yes,144809
10310,62,Male,Black,Engineering,Specialist,2,10.2,No,Yes,New York,Yes,No,No,99233
10311,50,Male,Asian,Legal,Engineer,1,6.2,No,No,Chicago,Yes,No,No,285984
10312,54,Male,Indian,HR,Engineer,3,2.0,Yes,Yes,Chicago,No,Yes,Yes,197061
10313,63,Female,Black,Finance,Specialist,2,1.3,No,No,Houston,No,No,No,129990
10314,46,Male,Indian,Sales,Engineer,2,8.1,Yes,No,Los Angeles,Yes,No,No,169843
10315,43,Female,White,Finance,Leadership,2,19.6,Yes,No,Chicago,Yes,Yes,No,283470
10316,30,Male,Hispanic,Marketing,Leadership,3,9.5,No,Yes,Los Angeles,No,No,No,152609
10317,45,Female,Asian,Sales,Leadership,2,13.7,No,No,Los Angeles,No,Yes,Yes,208534
10318,55,Female,White,HR,Engineer,2,1.0,No,No,Austin,No,No,Yes,214335
10319,37,Female,White,Legal,Specialist,3,6.2,No,Yes,Austin,No,No,No,106048
10320,26,Female,Hispanic,HR,Leadership,5,18.2,No,Yes,Houston,No,Yes,Yes,108963
10321,45,Female,Indian,Engineering,Specialist,1,19.3,Yes,No,Chicago,Yes,Yes,No,249010
10322,62,Male,Indian,Finance,Analyst,5,13.7,Yes,Yes,Austin,No,No,Yes,97182
10323,62,Male,White,Engineering,Leadership,2,12.2,Yes,Yes,Houston,Yes,No,Yes,278593
10324,48,Male,Black,Engineering,Manager,5,1.5,No,Yes,Atlanta,Yes,Yes,No,267924
10325,28,Female,White,Sales,Engineer,4,10.5,No,No,Atlanta,No,No,Yes,203850
10326,46,Male,Black,Finance,Analyst,2,2.8,Yes,Yes,Atlanta,Yes,Yes,No,174498
10327,58,Male,White,Engineering,Analyst,5,11.8,Yes,No,New York,Yes,Yes,No,139953
10328,40,Male,Indian,Marketing,Specialist,1,4.0,No,Yes,Houston,Yes,Yes,Yes,108664
10329,22,Male,Indian,HR,Specialist,3,19.1,Yes,Yes,Houston,No,No,Yes,255190
10330,56,Female,Asian,HR,Manager,4,3.4,Yes,Yes,Chicago,No,No,Yes,267098
10331,49,Female,White,Finance,Manager,2,5.7,No,Yes,Los Angeles,No,No,Yes,232699
10332,53,Male,Hispanic,Marketing,Manager,5,2.1,Yes,No,Atlanta,Yes,No,No,192179
10333,39,Female,Black,Marketing,Specialist,3,17.9,Yes,Yes,Los Angeles,Yes,No,Yes,254212
10334,29,Male,Indian,Engineering,Manager,3,15.3,No,Yes,Houston,Yes,No,No,89914
10335,49,Male,White,Finance,Leadership,2,18.9,No,No,Houston,No,No,Yes,180727
10336,44,Female,White,Marketing,Specialist,5,1.4,No,Yes,Los Angeles,No,Yes,Yes,261107
10337,55,Male,Indian,Sales,Engineer,4,9.1,No,No,Houston,Yes,No,Yes,268141
10338,48,Female,Black,Finance,Specialist,4,8.6,Yes,No,Houston,No,Yes,Yes,187670
10339,34,Male,Asian,Legal,Manager,5,6.3,No,Yes,Atlanta,Yes,Yes,No,182554
10340,38,Female,Asian,Legal,Manager,2,13.2,No,Yes,Chicago,No,No,No,107392
10341,61,Female,Asian,Marketing,Specialist,5,15.2,No,Yes,Austin,No,Yes,Yes,148727
10342,47,Female,White,Marketing,Analyst,1,0.7,Yes,Yes,Austin,Yes,No,Yes,157443
10343,26,Male,Hispanic,Finance,Leadership,2,17.6,No,No,Chicago,No,Yes,Yes,176603
10344,63,Male,White,HR,Manager,5,13.9,Yes,No,Austin,No,Yes,Yes,194077
10345,50,Female,Black,Finance,Leadership,4,13.5,Yes,Yes,Los Angeles,No,No,Yes,283048
10346,56,Female,White,Finance,Leadership,5,13.1,No,No,Houston,No,No,No,260219
10347,44,Male,White,HR,Specialist,1,3.0,No,No,Los Angeles,Yes,No,Yes,205071
10348,40,Male,Black,Finance,Engineer,2,19.9,Yes,Yes,Austin,No,No,No,132933
10349,60,Male,Asian,Engineering,Leadership,5,13.6,No,Yes,Atlanta,No,No,No,255279
10350,22,Female,Hispanic,Marketing,Manager,1,15.0,No,Yes,Houston,No,No,Yes,89887
10351,51,Male,Hispanic,Legal,Leadership,5,4.5,Yes,No,New York,Yes,No,No,107836
10352,41,Female,Hispanic,Marketing,Engineer,1,7.3,Yes,Yes,Los Angeles,Yes,Yes,Yes,206056
10353,48,Male,White,Sales,Specialist,1,14.2,Yes,No,Chicago,Yes,No,No,221130
10354,54,Male,Indian,HR,Engineer,1,11.8,Yes,No,Austin,No,No,Yes,95602
10355,44,Male,Black,Sales,Manager,5,16.3,No,Yes,Atlanta,No,Yes,No,108738
10356,33,Male,Hispanic,Legal,Specialist,2,4.0,No,No,New York,No,No,No,169971
10357,41,Male,Hispanic,HR,Manager,3,6.7,No,Yes,Chicago,No,No,Yes,97310
10358,61,Female,White,Sales,Leadership,1,15.4,No,Yes,Atlanta,Yes,Yes,No,222522
10359,36,Female,Asian,Engineering,Analyst,3,5.6,Yes,No,Atlanta,Yes,No,No,284351
10360,62,Male,White,Finance,Analyst,4,13.5,Yes,Yes,Chicago,Yes,No,Yes,231600
10361,38,Male,Black,Finance,Engineer,1,17.6,Yes,Yes,Chicago,No,Yes,No,183316
10362,64,Female,Asian,Legal,Analyst,4,9.8,Yes,No,Chicago,Yes,Yes,Yes,220394
10363,58,Female,White,Finance,Specialist,4,3.2,Yes,Yes,Los Angeles,Yes,No,No,245857
10364,34,Female,Black,HR,Analyst,4,8.2,Yes,No,Los Angeles,No,Yes,Yes,109262
10365,41,Female,Indian,Engineering,Engineer,3,18.5,No,No,Houston,No,No,No,124000
10366,38,Female,White,HR,Manager,4,1.8,Yes,No,Austin,No,No,Yes,285185
10367,59,Male,Hispanic,HR,Leadership,4,12.7,No,No,Austin,No,Yes,No,236675
10368,23,Male,Asian,Sales,Manager,4,4.7,No,Yes,Austin,Yes,No,No,128040
10369,42,Male,Black,Marketing,Leadership,1,7.2,No,Yes,Chicago,Yes,Yes,Yes,265077
10370,51,Female,Indian,Legal,Specialist,1,2.8,Yes,Yes,Chicago,Yes,Yes,Yes,246253
10371,55,Male,White,Marketing,Specialist,1,14.9,Yes,Yes,Los Angeles,Yes,No,No,105339
10372,46,Male,Black,HR,Engineer,1,4.2,No,No,New York,Yes,Yes,No,194833
10373,42,Male,Black,Engineering,Leadership,2,14.6,Yes,No,Los Angeles,Yes,Yes,Yes,95681
10374,57,Female,Indian,Finance,Specialist,4,10.4,Yes,Yes,Atlanta,Yes,No,Yes,196281
10375,44,Female,Black,Marketing,Analyst,2,1.8,No,Yes,New York,No,No,Yes,159718
10376,63,Female,White,Sales,Engineer,2,2.3,No,No,Atlanta,Yes,No,Yes,112967
10377,33,Female,Hispanic,Finance,Analyst,2,14.1,No,No,New York,Yes,Yes,Yes,221567
10378,57,Male,Black,HR,Manager,5,7.7,No,Yes,Houston,Yes,Yes,Yes,160563
10379,40,Male,Asian,HR,Leadership,5,17.0,No,No,Chicago,No,Yes,Yes,263380
10380,56,Male,Asian,Marketing,Manager,2,16.8,Yes,Yes,Houston,No,No,Yes,160739
10381,47,Female,Hispanic,Marketing,Leadership,1,3.8,Yes,Yes,Chicago,No,No,No,282858
10382,54,Male,Black,Marketing,Leadership,1,12.8,No,No,Houston,No,No,No,159295
10383,42,Male,White,Engineering,Analyst,2,15.8,Yes,No,Austin,No,No,Yes,278300
10384,49,Male,Hispanic,HR,Engineer,3,8.7,Yes,Yes,Chicago,Yes,No,Yes,171346
10385,30,Female,Hispanic,Engineering,Leadership,4,7.1,Yes,No,Houston,No,Yes,Yes,277781
10386,36,Female,Black,Engineering,Analyst,2,12.2,Yes,Yes,New York,Yes,No,Yes,118714
10387,36,Male,Indian,Sales,Analyst,3,11.5,Yes,No,Chicago,No,No,Yes,248722
10388,37,Male,Hispanic,Sales,Analyst,3,17.1,Yes,No,New York,No,Yes,No,227554
10389,32,Male,Indian,HR,Analyst,5,12.5,Yes,Yes,Los Angeles,No,No,No,131512
10390,38,Female,White,Legal,Analyst,3,17.8,No,Yes,Atlanta,No,Yes,No,136964
10391,23,Female,Hispanic,Sales,Specialist,4,15.8,Yes,Yes,Atlanta,Yes,No,No,249884
10392,54,Female,Indian,HR,Analyst,1,10.2,Yes,No,New York,No,No,Yes,256729
10393,22,Male,White,Sales,Specialist,5,10.0,Yes,No,Atlanta,Yes,Yes,No,259086
10394,51,Female,Indian,Sales,Manager,5,12.1,No,No,Los Angeles,Yes,Yes,No,105608
10395,29,Female,Indian,Legal,Manager,5,15.0,No,No,Houston,No,Yes,No,103211
10396,32,Female,Black,Legal,Leadership,5,6.1,Yes,Yes,New York,No,No,Yes,216413
10397,24,Male,Asian,Marketing,Manager,3,17.4,No,Yes,New York,No,Yes,Yes,286231
10398,37,Female,Indian,Finance,Specialist,4,16.0,Yes,Yes,Atlanta,Yes,No,Yes,248563
10399,52,Male,Hispanic,Legal,Engineer,3,18.4,Yes,Yes,Houston,No,No,No,257492
10400,35,Female,Hispanic,HR,Manager,1,3.1,Yes,Yes,New York,No,No,Yes,236062
10401,53,Female,Hispanic,Legal,Analyst,1,19.2,Yes,No,Chicago,No,No,No,264060
10402,47,Female,White,Engineering,Leadership,1,16.2,No,Yes,Chicago,Yes,No,Yes,121544
10403,52,Female,Asian,Finance,Analyst,1,3.8,No,No,Los Angeles,No,No,No,139703
10404,64,Male,Black,Sales,Manager,5,0.6,No,No,Austin,No,No,No,152605
10405,38,Male,Black,HR,Engineer,4,8.6,No,Yes,Los Angeles,Yes,No,No,168852
10406,61,Male,Black,HR,Leadership,4,5.7,Yes,No,Houston,No,Yes,Yes,227711
10407,42,Female,Black,Legal,Leadership,1,11.7,Yes,Yes,Chicago,Yes,No,No,261621
10408,48,Male,Hispanic,HR,Engineer,2,15.5,Yes,No,Los Angeles,Yes,Yes,Yes,181043
10409,37,Male,White,Legal,Manager,1,2.2,No,No,Austin,No,No,Yes,195815
10410,37,Male,Hispanic,Finance,Manager,4,5.1,Yes,No,Austin,No,Yes,No,253318
10411,37,Male,Asian,Engineering,Manager,3,11.7,No,Yes,Houston,No,No,No,212583
10412,38,Female,Asian,Legal,Analyst,4,9.3,Yes,No,Los Angeles,No,No,Yes,123384
10413,61,Female,Indian,Finance,Specialist,5,14.8,Yes,Yes,New York,No,Yes,Yes,271162
10414,52,Female,Black,Legal,Engineer,2,15.7,No,No,Houston,No,No,Yes,245902
10415,57,Male,White,Engineering,Engineer,3,3.4,Yes,No,Los Angeles,Yes,No,No,198167
10416,57,Male,Black,HR,Engineer,2,15.1,No,No,Austin,No,Yes,No,243641
10417,37,Female,Indian,Legal,Analyst,4,14.4,No,Yes,New York,No,No,Yes,130657
10418,56,Female,Indian,Engineering,Engineer,1,18.6,Yes,Yes,Houston,No,No,Yes,102425
10419,33,Female,Hispanic,Sales,Engineer,3,19.3,Yes,No,Atlanta,No,Yes,Yes,243702
10420,22,Male,Asian,Sales,Specialist,5,12.7,No,No,Atlanta,Yes,No,Yes,196069
10421,32,Female,Indian,Sales,Specialist,1,19.5,No,No,Houston,No,Yes,No,101133
10422,28,Female,Hispanic,Legal,Analyst,2,17.5,No,Yes,Atlanta,No,No,Yes,100462
10423,28,Male,Hispanic,HR,Analyst,2,5.8,No,Yes,Austin,Yes,No,No,188118
10424,31,Female,Indian,Legal,Analyst,3,15.1,Yes,No,Atlanta,No,Yes,Yes,220628
10425,63,Male,White,Marketing,Analyst,4,13.1,No,No,Los Angeles,No,Yes,No,164517
10426,25,Female,Asian,Finance,Specialist,1,13.2,No,Yes,Los Angeles,Yes,Yes,Yes,182838
10427,53,Female,Black,Legal,Analyst,5,11.0,Yes,No,Los Angeles,Yes,Yes,No,257377
10428,59,Female,White,Marketing,Leadership,1,9.0,No,Yes,Austin,No,No,No,152412
10429,45,Male,Indian,HR,Manager,2,11.5,No,Yes,New York,Yes,Yes,No,104357
10430,54,Female,Asian,Engineering,Manager,3,3.4,Yes,Yes,New York,Yes,No,No,163751
10431,60,Female,Indian,Engineering,Specialist,1,6.6,No,No,Los Angeles,No,No,No,153758
10432,46,Female,Black,Finance,Manager,2,17.3,No,Yes,Los Angeles,Yes,Yes,Yes,201476
10433,23,Female,Hispanic,Legal,Manager,2,13.6,Yes,Yes,Houston,No,Yes,Yes,146000
10434,34,Female,Black,Marketing,Analyst,3,1.8,Yes,Yes,Chicago,No,No,Yes,208078
10435,53,Female,White,Sales,Leadership,4,13.6,Yes,No,Los Angeles,No,No,Yes,146540
10436,54,Female,Black,Legal,Analyst,4,11.0,Yes,No,Chicago,Yes,Yes,No,245484
10437,38,Female,Indian,Engineering,Analyst,5,7.2,Yes,Yes,Houston,Yes,Yes,No,272788
10438,45,Male,Black,Sales,Specialist,5,8.9,No,No,Chicago,No,Yes,Yes,245356
10439,51,Male,Hispanic,Sales,Leadership,4,8.5,No,Yes,New York,No,No,Yes,157194
10440,61,Male,White,Engineering,Engineer,4,13.3,No,Yes,Atlanta,No,Yes,Yes,256301
10441,54,Female,White,Marketing,Engineer,5,2.2,Yes,No,Houston,Yes,No,Yes,205038
10442,61,Male,Indian,Sales,Specialist,3,16.9,No,Yes,Los Angeles,Yes,No,Yes,225755
10443,24,Male,Indian,Engineering,Leadership,2,4.1,Yes,Yes,New York,Yes,No,Yes,156404
10444,62,Male,Indian,Engineering,Leadership,4,7.2,Yes,No,Atlanta,No,No,Yes,179348
10445,37,Male,Indian,Marketing,Manager,4,2.9,No,No,Houston,No,No,Yes,226419
10446,60,Female,Indian,Marketing,Analyst,1,9.0,Yes,Yes,Chicago,No,Yes,No,194627
10447,52,Female,Indian,Finance,Engineer,5,13.0,Yes,No,Houston,No,Yes,Yes,185646
10448,54,Male,White,Sales,Leadership,2,5.9,Yes,Yes,Atlanta,Yes,No,Yes,246266
10449,53,Female,Indian,Engineering,Engineer,5,8.5,Yes,Yes,Chicago,Yes,Yes,Yes,265743
10450,36,Male,Asian,HR,Specialist,2,8.7,No,Yes,Atlanta,Yes,Yes,No,189477
10451,28,Female,Black,HR,Engineer,3,3.8,No,No,Houston,Yes,Yes,No,127265
10452,44,Female,White,Sales,Leadership,1,14.4,Yes,Yes,Los Angeles,Yes,No,No,169768
10453,51,Male,Asian,Legal,Manager,4,19.4,No,Yes,New York,Yes,Yes,Yes,269206
10454,32,Female,Black,HR,Analyst,3,19.7,No,No,Houston,No,Yes,Yes,241471
10455,38,Male,Asian,Sales,Engineer,2,4.7,No,No,Chicago,No,No,Yes,276189
10456,56,Female,Indian,Marketing,Manager,4,3.0,Yes,Yes,Austin,No,No,No,112598
10457,52,Male,Asian,HR,Manager,1,16.5,Yes,Yes,Los Angeles,No,Yes,No,183201
10458,28,Male,White,Finance,Specialist,4,2.6,No,No,New York,No,No,Yes,255468
10459,50,Female,Black,Legal,Engineer,4,11.4,No,No,Atlanta,No,Yes,Yes,214827
10460,52,Female,Hispanic,Engineering,Engineer,4,12.7,No,Yes,Chicago,Yes,Yes,No,129548
10461,56,Male,White,Sales,Analyst,3,19.5,No,No,Austin,Yes,Yes,Yes,245117
10462,50,Male,Indian,Marketing,Analyst,1,4.2,Yes,No,Los Angeles,No,Yes,No,225183
10463,57,Male,Black,Sales,Manager,2,12.8,Yes,Yes,Houston,Yes,No,Yes,157833
10464,63,Male,White,Engineering,Manager,4,9.4,No,No,Houston,No,No,Yes,208456
10465,61,Female,Black,Legal,Specialist,2,9.5,No,No,Chicago,Yes,No,Yes,261418
10466,64,Male,Hispanic,Marketing,Analyst,1,8.4,Yes,Yes,New York,No,Yes,No,227052
10467,22,Female,Hispanic,Engineering,Engineer,2,14.9,No,Yes,Los Angeles,Yes,No,Yes,205889
10468,44,Male,Black,HR,Engineer,5,12.9,Yes,Yes,Chicago,No,Yes,No,150572
10469,45,Male,White,Marketing,Specialist,3,18.3,Yes,No,Austin,Yes,Yes,No,250984
10470,28,Male,Hispanic,Finance,Specialist,4,1.3,Yes,Yes,Chicago,No,Yes,No,149678
10471,24,Female,Asian,Engineering,Specialist,5,19.0,No,No,Atlanta,No,Yes,No,282849
10472,25,Male,Hispanic,Sales,Leadership,5,4.9,Yes,Yes,Austin,Yes,No,Yes,194205
10473,48,Female,Black,Legal,Leadership,5,6.3,No,Yes,Houston,Yes,No,Yes,152429
10474,37,Male,Hispanic,Engineering,Manager,4,3.2,Yes,No,Atlanta,Yes,Yes,Yes,133535
10475,59,Male,Indian,Engineering,Engineer,5,4.5,No,No,Chicago,Yes,Yes,Yes,220513
10476,53,Female,Hispanic,Finance,Leadership,4,8.1,Yes,No,Chicago,No,No,No,144184
10477,22,Male,Black,Marketing,Analyst,3,14.2,No,Yes,New York,No,No,No,262965
10478,25,Female,Indian,HR,Analyst,4,11.0,Yes,No,Chicago,No,No,Yes,88016
10479,55,Male,Hispanic,Marketing,Leadership,5,5.9,No,No,Chicago,Yes,No,No,152838
10480,53,Male,Hispanic,Engineering,Engineer,3,5.9,No,No,New York,No,Yes,Yes,249988
10481,50,Female,Indian,Legal,Engineer,2,4.5,Yes,Yes,Los Angeles,Yes,Yes,Yes,269865
10482,45,Female,Asian,Sales,Analyst,4,10.2,No,No,Chicago,No,Yes,No,265910
10483,59,Female,White,Engineering,Engineer,4,3.6,Yes,No,New York,No,Yes,Yes,187534
10484,50,Female,Hispanic,Finance,Engineer,5,7.0,No,Yes,New York,Yes,No,Yes,119996
10485,31,Female,Indian,Engineering,Engineer,3,17.8,Yes,No,Chicago,No,Yes,No,170475
10486,46,Male,Asian,Finance,Leadership,5,3.4,No,No,Austin,No,No,No,130292
10487,43,Female,White,Finance,Engineer,2,4.8,Yes,Yes,Chicago,No,No,No,99768
10488,55,Male,Hispanic,Finance,Manager,2,6.9,No,Yes,Atlanta,Yes,No,Yes,117431
10489,25,Male,Indian,Legal,Specialist,3,13.6,Yes,No,Los Angeles,No,No,Yes,238479
10490,47,Male,Asian,Legal,Manager,1,8.3,Yes,No,Los Angeles,No,Yes,No,236273
10491,37,Female,Black,Finance,Analyst,4,1.1,Yes,No,Atlanta,Yes,No,Yes,119705
10492,38,Male,Black,Engineering,Engineer,5,5.1,Yes,No,New York,Yes,Yes,No,113183
10493,58,Female,Indian,Finance,Manager,3,8.2,No,Yes,Atlanta,No,No,No,238219
10494,22,Female,White,Sales,Leadership,1,12.6,No,No,Austin,No,No,Yes,249855
10495,57,Female,Black,HR,Leadership,5,18.6,Yes,Yes,Atlanta,Yes,No,No,141575
10496,61,Female,Black,HR,Manager,3,9.5,Yes,No,Los Angeles,No,No,No,192469
10497,63,Male,Indian,Finance,Analyst,1,11.4,Yes,Yes,Austin,No,Yes,Yes,162150
10498,23,Female,Indian,Finance,Analyst,5,2.4,Yes,Yes,Chicago,Yes,No,No,186840
10499,33,Female,Black,HR,Manager,3,5.4,Yes,No,Atlanta,No,No,No,187765
10500,45,Female,Hispanic,Finance,Engineer,4,18.2,No,No,Chicago,Yes,Yes,No,253664
10501,38,Female,Hispanic,Marketing,Analyst,3,6.0,No,Yes,Chicago,No,No,Yes,105567
10502,25,Female,Indian,Finance,Manager,4,18.0,Yes,Yes,Atlanta,No,Yes,Yes,90870
10503,46,Male,Indian,Engineering,Leadership,4,18.0,Yes,No,New York,No,No,Yes,204280
10504,39,Male,Hispanic,Sales,Specialist,3,9.4,Yes,Yes,Atlanta,No,No,Yes,137270
10505,56,Male,Indian,HR,Analyst,5,17.7,Yes,No,Houston,Yes,No,No,94823
10506,24,Male,Asian,Legal,Specialist,1,8.3,No,Yes,Atlanta,No,Yes,Yes,122093
10507,51,Male,Hispanic,Finance,Specialist,2,0.8,Yes,No,New York,No,Yes,Yes,271952
10508,47,Male,Black,Legal,Manager,5,3.0,No,No,Austin,No,No,No,277448
10509,60,Male,Black,Sales,Leadership,5,5.7,No,No,Houston,Yes,Yes,Yes,118315
10510,22,Male,Indian,HR,Manager,3,13.4,No,Yes,Chicago,No,Yes,No,233912
10511,51,Male,Hispanic,Engineering,Manager,4,3.6,Yes,Yes,Austin,No,No,Yes,259285
10512,63,Male,Asian,HR,Analyst,1,8.8,No,No,Austin,No,Yes,Yes,231409
10513,57,Male,Asian,Engineering,Analyst,5,3.0,Yes,No,Atlanta,Yes,No,Yes,154681
10514,31,Male,Hispanic,Sales,Manager,3,19.2,No,No,Chicago,No,No,No,132495
10515,57,Male,White,Marketing,Specialist,1,9.9,No,Yes,New York,Yes,No,Yes,162010
10516,22,Male,Asian,HR,Specialist,1,11.7,No,No,Chicago,No,No,No,222520
10517,28,Male,Black,Marketing,Manager,1,6.0,No,Yes,Los Angeles,Yes,No,Yes,125965
10518,37,Female,Hispanic,Engineering,Analyst,2,19.7,No,No,Austin,Yes,No,No,254017
10519,44,Male,Hispanic,HR,Specialist,3,9.5,No,No,Atlanta,Yes,Yes,No,272872
10520,44,Female,Indian,Sales,Engineer,2,16.0,No,No,Chicago,Yes,No,Yes,222636
10521,48,Female,Hispanic,Marketing,Engineer,3,11.8,No,Yes,Chicago,No,No,Yes,102283
10522,49,Female,Black,HR,Manager,2,8.8,No,Yes,Chicago,Yes,No,Yes,230767
10523,63,Female,White,Engineering,Engineer,5,10.8,Yes,Yes,New York,No,Yes,Yes,214659
10524,45,Male,Hispanic,Engineering,Leadership,1,3.9,Yes,No,Chicago,No,Yes,Yes,162989
10525,63,Female,Asian,Marketing,Specialist,3,4.3,Yes,No,Houston,No,No,Yes,119299
10526,56,Female,Asian,HR,Leadership,2,0.6,No,Yes,Los Angeles,Yes,No,No,198522
10527,54,Male,Hispanic,Engineering,Manager,1,7.8,Yes,No,Atlanta,Yes,No,No,222151
10528,47,Male,Asian,Finance,Leadership,1,2.3,No,Yes,Austin,Yes,Yes,Yes,220285
10529,52,Female,Indian,Marketing,Leadership,2,6.1,Yes,Yes,Los Angeles,No,Yes,Yes,213241
10530,26,Male,White,Sales,Specialist,2,11.7,Yes,Yes,Houston,No,No,No,186801
10531,36,Male,White,Sales,Leadership,1,4.8,No,No,Los Angeles,Yes,Yes,No,139853
10532,25,Female,Indian,Finance,Leadership,4,7.0,Yes,No,Atlanta,No,No,Yes,282149
10533,32,Male,Indian,Engineering,Analyst,1,17.9,No,No,New York,Yes,Yes,Yes,170898
10534,23,Female,Black,Legal,Leadership,4,4.2,No,No,New York,Yes,No,Yes,132288
10535,38,Male,Hispanic,Marketing,Manager,4,11.8,Yes,No,Los Angeles,No,Yes,Yes,162892
10536,57,Male,Asian,Engineering,Engineer,2,17.9,No,Yes,Chicago,No,No,Yes,142617
10537,46,Male,Hispanic,Legal,Engineer,1,7.5,Yes,Yes,New York,No,No,No,190194
10538,38,Female,Asian,Sales,Engineer,4,9.4,Yes,Yes,Houston,Yes,Yes,Yes,263396
10539,23,Female,Indian,Engineering,Specialist,3,4.1,Yes,No,Chicago,Yes,Yes,No,113825
10540,34,Male,Black,Finance,Leadership,5,8.9,No,No,Los Angeles,No,Yes,Yes,281388
10541,43,Male,Hispanic,Finance,Engineer,1,11.3,Yes,No,Chicago,Yes,No,Yes,272659
10542,52,Male,White,Sales,Specialist,2,12.8,No,No,Houston,Yes,Yes,No,140366
10543,53,Male,White,Sales,Leadership,5,19.3,No,No,Atlanta,No,No,Yes,242993
10544,31,Male,Asian,Sales,Leadership,3,3.5,No,Yes,New York,No,Yes,Yes,160616
10545,57,Male,Hispanic,Sales,Specialist,4,7.5,No,Yes,Chicago,No,No,Yes,286397
10546,24,Female,Asian,Engineering,Specialist,3,9.7,No,No,Chicago,Yes,No,No,121562
10547,22,Male,Black,Finance,Specialist,5,2.8,No,Yes,Chicago,Yes,No,Yes,235582
10548,26,Male,Hispanic,Sales,Manager,1,0.7,No,No,Houston,Yes,Yes,Yes,185541
10549,38,Male,White,Marketing,Manager,2,15.2,Yes,Yes,Los Angeles,No,Yes,No,202868
10550,63,Female,Black,Sales,Engineer,2,9.0,Yes,Yes,Los Angeles,No,No,No,267264
10551,51,Female,Hispanic,Finance,Analyst,1,8.5,Yes,Yes,New York,Yes,No,No,241697
10552,32,Male,Asian,Legal,Manager,4,12.7,Yes,No,Los Angeles,Yes,No,Yes,143368
10553,61,Female,Indian,Marketing,Engineer,1,10.4,No,No,New York,No,Yes,No,243526
10554,35,Female,White,Engineering,Leadership,4,4.8,Yes,Yes,New York,No,No,Yes,92179
10555,34,Female,Black,Sales,Specialist,3,3.4,Yes,Yes,Chicago,No,No,No,287035
10556,34,Male,Asian,Finance,Specialist,3,13.2,No,No,Austin,No,No,Yes,178957
10557,26,Male,Hispanic,Marketing,Manager,4,10.8,No,No,Los Angeles,No,No,Yes,259699
10558,43,Male,Black,Finance,Leadership,2,0.6,Yes,Yes,Chicago,Yes,No,No,213894
10559,64,Male,Asian,Sales,Specialist,5,8.5,No,Yes,Atlanta,Yes,Yes,No,220029
10560,33,Male,Hispanic,Marketing,Leadership,4,7.7,No,Yes,Los Angeles,Yes,No,No,133686
10561,57,Female,Indian,Engineering,Leadership,4,13.2,Yes,Yes,Los Angeles,Yes,No,Yes,193866
10562,41,Male,Hispanic,HR,Specialist,3,6.6,No,Yes,New York,Yes,No,No,138647
10563,24,Female,Black,Legal,Engineer,2,1.5,Yes,Yes,Houston,No,Yes,No,146578
10564,32,Female,Hispanic,Finance,Analyst,3,7.4,No,No,Atlanta,No,Yes,No,182715
10565,25,Female,Indian,Legal,Manager,5,14.7,Yes,Yes,New York,No,No,Yes,188502
10566,36,Male,Hispanic,HR,Specialist,4,1.8,No,No,Los Angeles,Yes,No,Yes,221401
10567,40,Male,White,Engineering,Specialist,1,11.3,Yes,Yes,Austin,Yes,No,Yes,241038
10568,32,Female,White,Marketing,Engineer,3,6.1,Yes,No,Houston,Yes,Yes,Yes,115720
10569,34,Male,Indian,HR,Leadership,1,12.8,Yes,Yes,Atlanta,No,Yes,No,181249
10570,60,Male,Black,Finance,Specialist,4,7.3,Yes,Yes,New York,Yes,No,No,150255
10571,27,Female,Black,Sales,Engineer,5,18.6,No,No,Atlanta,Yes,Yes,Yes,110424
